IMG Genome ID 	Culture Collection	Genome Name	Domain	Phylum	Class	Order	Family	Genome Size (bp)	Gene Count	CDS Count	% Coding Bases	% G+C	No. of Scaffolds	Check M Completeness (%)	Gap (%)	N/L50	N/L90	CDS in KEGG	% CDS in KEGG	CDS in COG	% CDS in COG	CDS in Pfam	% CDS in Pfam	GenBank ID/Accession
2515154025	DSMZ	Streptococcus ovis DSM 16829	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	2358538	2449	2371	90.05	40.1	24	99.88	0.012	5/213 KB	12/58 KB	733	30.92	1605	67.69	1938	81.74	ARCH00000000
2515154195	DSMZ	Streptococcus thoraltensis DSM 12221	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	2385218	2261	2207	82.77	38.37	48	98.88	0.073	6/144 KB	20/30 KB	735	33.30	1541	69.82	1840	83.37	ARCI00000000
2515154197	DSMZ	Streptomyces scabrisporus DSM 41855	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	11392659	10155	10059	84.92	70.92	191	100	0.036	21/181 KB	82/32 KB	1764	17.54	5463	54.31	7384	73.41	ARCJ00000000
2515154142	DSMZ	Streptomyces vitaminophilus DSM 41686	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	6429887	5575	5501	86.61	72.03	112	100	0.003	15/136 KB	54/33 KB	1266	23.01	3278	59.59	4347	79.02	ARCK00000000
2515154111	DSMZ	Thiothrix flexilis DSM 14609	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	3787626	3590	3529	89.71	44.34	72	98.71	0.022	10/133 KB	35/28 KB	1001	28.36	2237	63.39	2806	79.51	ARCL00000000
2515154071	DSMZ	Leptotrichia shahii DSM 19757	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	2149656	2025	1968	85.29	29.55	21	100	0.03	2/308 KB	9/76 KB	660	33.54	1258	63.92	1556	79.07	ARDD00000000
2515154086	DSMZ	Enterococcus columbae DSM 7374	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	2508705	2403	2327	86.48	36.23	41	99.17	0.184	8/131 KB	25/39 KB	814	34.98	1721	73.96	1990	85.52	ARDE00000000
2515154074	DSMZ	Bacteroides massiliensis Timone 84634, DSM 17679	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	4515953	4012	3935	89.54	42.71	95	99.26	0.081	13/115 KB	46/25 KB	805	20.46	1843	46.84	2936	74.61	ARDF00000000
2515154070	DSMZ	Lewinella persica DSM 23188	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	7082771	5405	5347	86.65	51.52	85	98.83	0.111	15/156 KB	42/59 KB	880	16.46	2505	46.85	3779	70.68	ARDG00000000
2515154080	DSMZ	Thermus oshimai DSM 12092	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	2260954	2409	2349	95.00	68.72	24	100	0.026	4/201 KB	11/46 KB	858	36.53	1700	72.37	2005	85.36	ARDI00000000
2515154072	DSMZ	Prevotella paludivivens DSM 17968	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	3457448	2860	2800	88.53	37.3	62	98.99	0.059	11/112 KB	30/40 KB	690	24.64	1492	53.29	2199	78.54	ARDK00000000
2515154081	DSMZ	Meiothermus timidus DSM 17022	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	3190628	3168	3112	91.07	65.3	17	100	0.061	3/505 KB	8/212 KB	1016	32.65	2139	68.73	2549	81.91	ARDL00000000
2515154083	DSMZ	Echinicola pacifica DSM 19836	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	5447112	4209	4160	86.76	43.75	24	100	0.147	3/832 KB	10/149 KB	901	21.66	2267	54.50	3262	78.41	ARDN00000000
2515154084	DSMZ	Pontibacter roseus DSM 17521	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	4581480	4053	4003	86.97	52.65	12	100	0.023	2/1075 KB	6/238 KB	886	22.13	2263	56.53	3049	76.17	ARDO00000000
2515154120	DSMZ	Leptotrichia wadei DSM 19758	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	2321546	2202	2141	85.73	29.28	65	100	0.099	10/71 KB	32/20 KB	695	32.46	1278	59.69	1656	77.35	ARDS00000000
2515154076	DSMZ	Thiobacillus thioparus DSM 505	Bacteria	Proteobacteria	Betaproteobacteria	Hydrogenophilales	Hydrogenophilaceae	3201518	3197	3135	91.75	62.3	18	99.52	0.046	3/287 KB	9/173 KB	1043	33.27	2258	72.03	2700	86.12	ARDU00000000
2515154073	DSMZ	Dasania marina DSM 21967	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	4104988	3729	3667	88.31	47.43	18	100	0.009	3/677 KB	9/121 KB	1094	29.83	2551	69.57	3134	85.46	ARDZ00000000
2515154091	DSMZ	Spirochaeta alkalica DSM 8900	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	3360050	2939	2883	92.24	60.23	72	98.4	0.519	9/145 KB	24/36 KB	944	32.74	1909	66.22	2332	80.89	AREC00000000
2515154090	DSMZ	Streptococcus anginosus DSM 20563	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	1938196	1925	1864	89.10	38.56	14	100	0.127	2/369 KB	6/97 KB	636	34.12	1362	73.07	1612	86.48	AREF00000000
2515154159	DSMZ	Prevotella micans DSM 21469	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	2435292	2090	2041	86.96	45.48	50	99.29	0.035	7/102 KB	25/24 KB	521	25.53	1022	50.07	1444	70.75	AREK00000000
2517093005	DSMZ	Acinetobacter bouvetii DSM 14964	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	3356470	3207	3116	86.16	44.98	19	99.93	0.005	5/278 KB	13/106 KB	962	30.87	2174	69.77	2554	81.96	AREL00000000
2515154154	DSMZ	Oligella ureolytica DSM 18253	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	2668297	2645	2585	89.23	44.62	98	99.84	0.007	15/62 KB	48/14 KB	966	37.37	1879	72.69	2266	87.66	AREM00000000
2515154162	DSMZ	Legionella shakespearei DSM 23087	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	3514541	3036	2985	86.21	41.63	58	99.62	0.156	9/110 KB	31/26 KB	848	28.41	1751	58.66	2174	72.83	AREN00000000
2515154211	DSMZ	Erysipelothrix tonsillarum DSM 14972	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	1932815	1866	1795	91.30	36.83	5	100	0.033	2/454 KB	4/347 KB	549	30.58	1267	70.58	1502	83.68	AREO00000000
2515154153	DSMZ	Corynebacterium pilosum DSM 20521	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	2533411	2452	2387	91.85	60.7	36	99.56	0.05	6/165 KB	21/36 KB	746	31.25	1599	66.99	1940	81.27	AREP00000000
2515154155	DSMZ	Actinopolymorpha alba DSM 45243	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	7985436	7546	7478	87.04	67.91	128	98.53	0.052	21/120 KB	69/35 KB	1399	18.71	4250	56.83	5718	76.46	AREV00000000
2515154160	DSMZ	Endozoicomonas elysicola MKT110, DSM 22380	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Hahellaceae	5547834	4723	4629	86.35	46.7	32	98.98	0.009	5/406 KB	14/110 KB	1309	28.28	2967	64.10	3594	77.64	AREW00000000
2515154161	DSMZ	Uliginosibacterium gangwonense DSM 18521	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	5023821	4717	4657	89.30	56.56	36	99.59	0.007	7/261 KB	17/97 KB	1387	29.78	3068	65.88	3769	80.93	AREX00000000
2515154174	DSMZ	Desulfobacter curvatus DSM 3379	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	5646309	5063	4971	87.57	46.85	235	99.96	0.111	32/56 KB	103/12 KB	1179	23.72	2789	56.11	3819	76.83	AREY00000000
2515154130	DSMZ	Kiloniella laminariae DSM 19542	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	4440890	4213	4162	88.57	51.39	39	100	0.046	4/379 KB	13/81 KB	1339	32.17	2996	71.98	3494	83.95	AREZ00000000
2515154167	DSMZ	Spirosoma panaciterrae DSM 21099	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	8129284	6885	6828	89.27	48.84	73	100	0.126	11/250 KB	33/65 KB	1108	16.23	3357	49.17	5047	73.92	ARFA00000000
2516143113	DSMZ	Segetibacter koreensis DSM 18137	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	6107890	5211	5150	84.81	37.41	73	99.51	0.014	9/246 KB	26/58 KB	1024	19.88	2635	51.17	3860	74.95	ARFB00000000
2515154133	DSMZ	Spirosoma luteum DSM 19990	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	6613584	5791	5743	88.56	50.69	69	99.4	0.072	9/212 KB	31/68 KB	1014	17.66	2843	49.50	4172	72.64	ARFC00000000
2515154151	DSMZ	Spirosoma spitsbergense DSM 19989	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	7547982	6830	6780	88.21	50.39	238	100	0.05	35/64 KB	120/16 KB	1075	15.86	3138	46.28	4722	69.65	ARFD00000000
2515154212	DSMZ	Kangiella aquimarina DSM 16071	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	2681803	2546	2475	91.04	43.71	3	100	0.021	1/1943 KB	2/733 KB	799	32.28	1775	71.72	2103	84.97	ARFE00000000
2515154175	DSMZ	Niabella aurantiaca DSM 17617	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	5927438	4964	4895	88.25	48.62	25	100	0.027	5/381 KB	14/134 KB	937	19.14	2420	49.44	3686	75.30	ARFF00000000
2515154196	DSMZ	Meganema perideroedes DSM 15528	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	3409949	3092	3033	89.68	67.19	17	99.9	0.029	2/1197 KB	5/120 KB	1140	37.59	2280	75.17	2603	85.82	ARFG00000000
2519899771	DSMZ	Actinobacillus capsulatus DSM 19761	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	2621135	2604	2532	88.74	40	46	99.81	0.021	8/125 KB	19/62 KB	904	35.70	1838	72.59	2160	85.31	ARFN00000000
2518645623	DSMZ	Actinomadura flavalba DSM 45200	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	6169406	5741	5668	89.54	73.3	23	99.47	0.005	3/604 KB	10/169 KB	1303	22.99	3412	60.20	4435	78.25	ARFO00000000
2518285549	DSMZ	Allofustis seminis DSM 15817	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	1441290	1478	1404	90.25	37.58	14	95.86	0.023	3/192 KB	8/56 KB	460	32.76	1004	71.51	1199	85.40	ARFP00000000
2519899659	DSMZ	Bacillus acidiproducens DSM 23148	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	3320092	3425	3278	83.75	44.28	104	99.09	0.158	19/55 KB	57/16 KB	1050	32.03	2249	68.61	2791	85.14	ARFQ00000000
2519899680	DSMZ	Bacteroides gallinarum DSM 18171	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	4917576	4424	4352	89.05	47.7	102	98.88	0.013	17/104 KB	57/24 KB	816	18.75	1870	42.97	3018	69.35	ARFR00000000
2518285548	DSMZ	Brevibacillus laterosporus DSM 25	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	5280190	4974	4851	85.36	40.5	70	100	0.063	14/118 KB	40/49 KB	1273	26.24	2812	57.97	3696	76.19	ARFS00000000
2517434010	DSMZ	Riemerella columbina DSM 16469	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	2436793	2499	2441	91.12	35.99	67	100	0.022	8/116 KB	31/20 KB	566	23.19	1202	49.24	1724	70.63	ARFT00000000
2517572243	DSMZ	Acinetobacter tjernbergiae DSM 14971	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	3692377	3571	3484	87.04	38.54	50	99.96	0.003	10/129 KB	25/68 KB	928	26.64	2226	63.89	2705	77.64	ARFU00000000
2518285603	DSMZ	Actinokineospora enzanensis DSM 44649	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	8119858	7409	7316	88.25	70.83	88	99.03	0.012	14/165 KB	42/53 KB	1420	19.41	3874	52.95	5332	72.88	ARFV00000000
2517572121	DSMZ	Ahrensia kielensis DSM 5890	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	3364770	3287	3233	90.95	48.03	13	98.48	0.122	2/646 KB	6/143 KB	1191	36.84	2562	79.25	2870	88.77	ARFW00000000
2519899678	DSMZ	Algicola sagamiensis DSM 14643	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	4343428	4099	4001	89.53	42.79	38	96.97	0.051	6/232 KB	17/69 KB	1021	25.52	2348	58.69	3037	75.91	ARFX00000000
2517572213	DSMZ	Alistipes onderdonkii WAL 8169, DSM 19147	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	3865648	3225	3160	89.67	57.83	29	99.28	0.026	5/323 KB	13/100 KB	693	21.93	1591	50.35	2467	78.07	ARFY00000000
2517572147	DSMZ	Amorphus coralli DSM 19760	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	4317545	3952	3894	89.15	67.19	12	98.1	0.007	3/605 KB	7/234 KB	1299	33.36	3064	78.69	3500	89.88	ARFZ00000000
2518285615	DSMZ	Anaeromusa acidaminophila DSM 3853	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	3477568	3393	3304	88.70	48.75	62	100	0.085	10/122 KB	28/41 KB	1022	30.93	2224	67.31	2745	83.08	ARGA00000000
2517572148	DSMZ	Bacillus fordii DSM 16014	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	4511273	4460	4358	83.27	41.2	46	94.46	0.074	7/192 KB	27/47 KB	1247	28.61	2985	68.49	3723	85.43	ARGB00000000
2517572120	DSMZ	Bacteroides barnesiae DSM 18169	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	3621509	3156	3059	89.50	46.84	43	98.51	0.058	6/231 KB	18/66 KB	744	24.32	1668	54.53	2433	79.54	ARGC00000000
2517572240	DSMZ	Campylobacter ureolyticus DSM 20703	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	1740590	1848	1799	92.39	28.91	35	98.95	0.026	3/305 KB	10/31 KB	620	34.46	1109	61.65	1377	76.54	ARGD00000000
2518285616	DSMZ	Brachymonas chironomi DSM 19884	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	2509395	2450	2382	91.43	63.52	36	98.83	0.091	4/173 KB	14/32 KB	895	37.57	1829	76.78	2118	88.92	ARGE00000000
2519899679	DSMZ	Arhodomonas aquaeolei DSM 8974	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	3962655	3610	3549	90.24	69.32	49	99.24	0.119	7/161 KB	22/44 KB	1321	37.22	2780	78.33	3224	90.84	ARGF00000000
2517572136	DSMZ	Chitiniphilus shinanonensis DSM 23277	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	4157403	3716	3647	87.14	66.37	43	99.57	0.068	8/171 KB	23/67 KB	1205	33.04	2577	70.66	3101	85.03	ARGN00000000
2517572150	DSMZ	Paenibacillus sanguinis 2301083, DSM 16941	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	4805960	4523	4398	87.67	49.31	37	99.85	0.016	6/260 KB	20/56 KB	1310	29.79	2918	66.35	3684	83.77	ARGO00000000
2517572151	DSMZ	Paenibacillus terrigena DSM 21567	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	6363518	5933	5814	87.76	46.08	41	99.73	0.003	5/476 KB	17/76 KB	1516	26.07	3764	64.74	4855	83.51	ARGP00000000
2517572189	DSMZ	Paenibacillus massiliensis 2301065, DSM 16942	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	6387838	5638	5495	85.89	48.5	37	99.26	0.015	6/407 KB	18/92 KB	1563	28.44	3601	65.53	4552	82.84	ARIL00000000
2517572238	DSMZ	Prevotella veroralis DSM 19559	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	2847916	2499	2437	85.49	41.76	29	99.32	0.116	5/211 KB	14/66 KB	555	22.77	1178	48.34	1776	72.88	ARIR00000000
2517572236	DSMZ	Halomonas zhanjiangensis DSM 21076	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	4060520	3739	3659	90.18	54.48	17	100	0.049	4/383 KB	9/213 KB	1334	36.46	2902	79.31	3291	89.94	ARIT00000000
2517572237	DSMZ	Prevotella oris DSM 18711	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	3065102	2690	2627	86.63	43.81	47	99.32	0.067	7/173 KB	18/66 KB	598	22.76	1293	49.22	1936	73.70	ARIU00000000
2517572235	DSMZ	Salsuginibacillus kocurii DSM 18087	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	3833753	3712	3623	82.34	43.16	24	98.66	0.008	4/366 KB	11/97 KB	1148	31.69	2457	67.82	3029	83.60	ARIV00000000
2519103187	DSMZ	Gilvimarinus chinensis DSM 19667	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	4068866	3680	3609	90.46	51.15	18	100	0.026	2/774 KB	8/140 KB	1031	28.57	2303	63.81	2950	81.74	ARIX00000000
2519103189	DSMZ	Gracilibacillus lacisalsi DSM 19029	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	4411374	4364	4276	85.72	36.81	45	99.34	0.019	6/298 KB	20/74 KB	1243	29.07	2871	67.14	3578	83.68	ARIY00000000
2518645619	DSMZ	Sporolactobacillus vineae DSM 21990	Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	2864422	2821	2738	86.17	49.47	46	98.29	0.133	4/313 KB	17/44 KB	891	32.54	1993	72.79	2359	86.16	ARJJ00000000
2522572051	DSMZ	Coprothermobacter platensis DSM 11748	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermodesulfobiaceae	1424377	1477	1419	93.59	42.17	2	98.21	0.718	1/1423 KB	1/1423 KB	566	39.89	1074	75.69	1232	86.82	ARJK00000000
2518645605	DSMZ	Marinobacterium rhizophilum DSM 18822	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	5364574	4853	4762	86.10	58.47	58	100	0.074	9/173 KB	27/66 KB	1547	32.49	3433	72.09	4066	85.38	ARJM00000000
2518645603	DSMZ	Porphyromonas gulae DSM 15663	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	2315387	2063	2006	87.12	48.52	63	99.92	0.177	13/62 KB	34/23 KB	561	27.97	1115	55.58	1538	76.67	ARJN00000000
2518645604	DSMZ	Prevotella loescheii 8B, DSM 19665	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	3510789	2899	2837	82.72	46.57	32	99.66	0.109	5/279 KB	16/49 KB	587	20.69	1279	45.08	1915	67.50	ARJO00000000
2518645606	DSMZ	Rubritalea marina DSM 17716	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	3015175	2733	2679	90.69	51.55	31	100	0.009	7/174 KB	18/65 KB	734	27.40	1503	56.10	1981	73.95	ARJP00000000
2519899509	DSMZ	Rudaea cellulosilytica DSM 22992	Bacteria	Proteobacteria	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	4343639	3775	3720	91.25	63.65	6	99.54	0.013	1/2253 KB	4/351 KB	1025	27.55	2600	69.89	3152	84.73	ARJQ00000000
2518645608	DSMZ	Saccharibacillus kuerlensis DSM 22868	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	4701437	4174	4080	84.85	50.68	57	99.68	0.026	8/180 KB	30/43 KB	1195	29.29	2772	67.94	3408	83.53	ARJR00000000
2518645607	DSMZ	Saccharibacter floricola DSM 15669	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	2384067	2291	2232	90.10	51.13	43	99.25	0.182	5/170 KB	15/45 KB	723	32.39	1411	63.22	1663	74.51	ARJS00000000
2518645602	DSMZ	Salinimonas chungwhensis DSM 16280	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	3987620	3692	3618	88.34	46.96	31	100	0.087	4/261 KB	15/105 KB	961	26.56	2326	64.29	2883	79.68	ARJT00000000
2518645589	DSMZ	Spirochaeta bajacaliforniensis DSM 16054	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	4576607	4325	4271	93.72	49.15	75	96.55	0.038	10/177 KB	28/44 KB	1341	31.40	2835	66.38	3509	82.16	ARJU00000000
2518645587	ATCC	Duganella zoogloeoides ATCC 25935	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	6276782	5438	5342	91.24	63.64	25	99.6	0.068	4/708 KB	11/139 KB	1465	27.42	3619	67.75	4505	84.33	ARJV00000000
2518645588	ATCC	Methylophilus methylotrophus ATCC 53528	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	2862335	2740	2689	90.66	49.6	15	100	0.007	2/415 KB	6/171 KB	921	34.25	1905	70.84	2297	85.42	ARJW00000000
2518645585	ATCC	Azoarcus toluclasticus ATCC 700605	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	5931668	5508	5432	90.37	66	48	99.9	0.025	7/316 KB	22/93 KB	1736	31.96	3801	69.97	4691	86.36	ARJX00000000
2519899518	DSMZ	Hirschia maritima DSM 19733	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	3351270	3132	3071	90.76	44.62	10	99.68	0.003	2/631 KB	6/199 KB	937	30.51	2110	68.71	2564	83.49	ARKC00000000
2519899689	DSMZ	Megamonas rupellensis DSM 19944	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	2332007	2291	2225	88.97	31.34	71	100	0.004	11/78 KB	39/16 KB	822	36.94	1652	74.25	1972	88.63	ARKD00000000
2519103188	DSMZ	Paenibacillus daejeonensis DSM 15491	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	7466009	6576	6472	88.68	53.22	37	99.73	0.096	5/441 KB	18/124 KB	1744	26.95	4003	61.85	5287	81.69	ARKE00000000
2522125086	DSMZ	Succinimonas amylolytica DSM 2873	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	3964271	3055	2956	76.34	43.72	23	100	8.979	1/2069 KB	5/232 KB	705	23.85	1563	52.88	2148	72.67	ARKF00000000
2519899681	DSMZ	Cohnella laeviribosi DSM 21336	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	4478312	4285	4169	86.60	57.22	103	99.19	0.067	14/101 KB	47/23 KB	1306	31.33	2796	67.07	3548	85.10	ARKG00000000
2519899682	DSMZ	Deinococcus aquatilis DSM 23025	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	5003288	4845	4772	85.46	62.07	113	97.87	0.015	19/89 KB	59/25 KB	1017	21.31	2646	55.45	3357	70.35	ARKH00000000
2519899683	DSMZ	Elioraea tepidiphila DSM 17972	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	unclassified	4304237	4182	4122	93.21	71.27	56	99.25	0.046	11/145 KB	30/40 KB	1335	32.39	3002	72.83	3533	85.71	ARKI00000000
2519103183	DSMZ	Flavobacterium rivuli DSM 21788	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	4495030	4059	3991	88.67	39.61	24	99.46	0.042	4/440 KB	12/73 KB	816	20.45	2027	50.79	2879	72.14	ARKJ00000000
2518645611	DSMZ	Halomonas lutea DSM 23508	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	4533090	4368	4284	87.85	59.05	42	99.14	0.025	6/289 KB	17/69 KB	1436	33.52	3109	72.57	3656	85.34	ARKK00000000
2521172662	ATCC	Colwellia piezophila ATCC BAA-637	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	5484375	4598	4511	83.65	38.84	38	100	0.107	6/352 KB	16/121 KB	1105	24.50	2778	61.58	3556	78.83	ARKQ00000000
2521172661	DSMZ	Paenibacillus ginsengihumi DSM 21568	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	5677302	5223	5089	83.31	57.06	145	99.73	0.035	23/76 KB	78/20 KB	1436	28.22	3165	62.19	4121	80.98	ARKW00000000
2519899691	DSMZ	Peptoniphilus lacrimalis DSM 7455	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	1849203	1809	1743	90.91	30.22	21	99.3	0.005	4/198 KB	10/73 KB	506	29.03	1158	66.44	1466	84.11	ARKX00000000
2518645615	DSMZ	Prevotella amnii DSM 23384	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	2394122	2123	2063	87.96	36.41	78	99.66	0.414	11/69 KB	42/15 KB	531	25.74	1038	50.32	1552	75.23	ARKY00000000
2518645612	DSMZ	Proteiniphilum acetatigenes DSM 18083	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	4776693	3928	3868	90.03	43.14	37	99.45	0.018	5/428 KB	17/74 KB	842	21.77	2027	52.40	3056	79.01	ARKZ00000000
2518645613	DSMZ	Psychroflexus tropicus DSM 15496	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	3001811	2829	2778	90.93	36.48	17	99.62	0.202	2/990 KB	5/146 KB	676	24.33	1534	55.22	2117	76.21	ARLA00000000
2518645620	DSMZ	Selenomonas bovis DSM 23594	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	2692482	2587	2503	86.84	59.04	76	100	0.187	10/83 KB	35/16 KB	855	34.16	1681	67.16	2059	82.26	ARLB00000000
2518645610	DSMZ	Streptomyces sulphureus DSM 40104	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	7107009	6253	6173	86.27	71.66	27	99.82	0.032	5/482 KB	14/127 KB	1424	23.07	3758	60.88	4831	78.26	ARLC00000000
2518645614	DSMZ	Thermus scotoductus DSM 8553	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	2072611	2305	2246	93.67	64.76	85	100	0.067	12/52 KB	42/12 KB	765	34.06	1484	66.07	1807	80.45	ARLD00000000
2518645621	DSMZ	Zymophilus raffinosivorans DSM 20765	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	4136157	3973	3870	86.64	38.1	61	99.91	0.069	11/119 KB	32/35 KB	1442	37.26	2793	72.17	3344	86.41	ARLE00000000
